857,582
582,527
527,516
516,1333
1333,1906
1906,1611
1611,1552
1552,721
721,1374
1374,1095
1095,220
220,45
45,10
10,3
3,1640
1640,329
329,886
886,1407
1407,692
692,549
549,930
930,187
187,448
448,1729
1729,1166
1166,1463
1463,1932
1932,797
797,570
570,115
115,24
24,825
825,166
166,1263
1263,1892
1892,789
789,978
978,1835
1835,368
368,1713
1713,1982
1982,807
807,572
572,525
525,106
106,1251
1251,1480
1480,297
297,470
470,95
95,20
20,5
5,2
2,411
411,1312
1312,673
673,1774
1774,1175
1175,236
236,1277
1277,666
666,1363
1363,1912
1912,793
793,1798
1798,1999
1999,1220
1220,245
245,50
50,11
11,1232
1232,657
657,542
542,519
519,924
924,1005
1005,202
202,451
451,1320
1320,265
265,54
54,831
831,1396
1396,1509
1509,1122
1122,635
635,128
128,1665
1665,334
334,887
887,588
588,1757
1757,762
762,563
563,1752
1752,761
761,1382
1382,687
687,548
548,1749
1749,1170
1170,235
235,48
48,1649
1649,1150
1150,231
231,1276
1276,1485
1485,298
298,1699
1699,1160
1160,233
233,1686
1686,1567
1567,724
724,965
965,194
194,859
859,992
992,609
609,942
942,599
599,940
940,189
189,858
858,1811
1811,1592
1592,729
729,966
966,1423
1423,1924
1924,1205
1205,242
242,459
459,912
912,593
593,1758
1758,1991
1991,1628
1628,1965
1965,394
394,899
899,1000
1000,201
201,1270
1270,255
255,52
52,421
421,1314
1314,1083
1083,1856
1856,1601
1601,1550
1550,311
311,1292
1292,669
669,954
954,1011
1011,1432
1432,697
697,550
550,111
111,1252
1252,661
661,1362
1362,683
683,1776
1776,1585
1585,318
318,1703
1703,1980
1980,397
397,490
490,99
99,840
840,169
169,854
854,991
991,1428
1428,1925
1925,386
386,1307
1307,672
672,545
545,110
110,23
23,1644
1644,1149
1149,1050
1050,211
211,1272
1272,665
665,134
134,847
847,580
580,117
117,434
434,907
907,592
592,529
529,926
926,1415
1415,284
284,877
877,586
586,1347
1347,680
680,137
137,438
438,1727
1727,756
756,1381
1381,1506
1506,1531
1531,1536
1536,1537
1537,718
718,1783
1783,1996
1996,1629
1629,1146
1146,1459
1459,1112
1112,633
633,1766
1766,1583
1583,1956
1956,1621
1621,1554
1554,1131
1131,1456
1456,1521
1521,1534
1534,1127
1127,636
636,1357
1357,682
682,547
547,520
520,105
105,22
22,415
415,84
84,837
837,578
578,1755
1755,352
352,481
481,1326
1326,1495
1495,300
300,61
61,1242
1242,659
659,952
952,601
601,1350
1350,271
271,1284
1284,1077
1077,626
626,1355
1355,272
272,465
465,94
94,839
839,988
988,1837
1837,778
778,1795
1795,360
360,73
73,1654
1654,1151
1151,1460
1460,293
293,1698
1698,1979
1979,1216
1216,1473
1473,1934
1934,1207
1207,652
652,541
541,1338
1338,1907
1907,792
792,569
569,934
934,1007
1007,612
612,533
533,1746
1746,1579
1579,1136
1136,1457
1457,702
702,551
551,1340
1340,269
269,874
874,995
995,200
200,41
41,1238
1238,1887
1887,788
788,1797
1797,770
770,155
155,32
32,417
417,494
494,919
919,1004
1004,1021
1021,1434
1434,1107
1107,632
632,537
537,518
518,1743
1743,1988
1988,2037
2037,818
818,1803
1803,2000
2000,401
401,1310
1310,263
263,1692
1692,749
749,970
970,195
195,40
40,9
9,822
822,575
575,116
116,1253
1253,1890
1890,379
379,896
896,1409
1409,1102
1102,631
631,1356
1356,1501
1501,1530
1530,307
307,472
472,505
505,102
102,431
431,1316
1316,1493
1493,1938
1938,2027
2027,816
816,1393
1393,1918
1918,2023
2023,2044
2044,1229
1229,1066
1066,1443
1443,1928
1928,2025
2025,406
406,1311
1311,1492
1492,709
709,962
962,603
603,1760
1760,353
353,1710
1710,343
343,1708
1708,1981
1981,1626
1626,1555
1555,312
312,473
473,1734
1734,1167
1167,644
644,949
949,1010
1010,203
203,1680
1680,337
337,478
478,1735
1735,348
348,1709
1709,1162
1162,643
643,1768
1768,1993
1993,2038
2038,2047
2047,820
820,165
165,34
34,827
827,576
576,1345
1345,270
270,55
55,12
12,413
413,1722
1722,755
755,152
152,441
441,1318
1318,1903
1903,2020
2020,405
405,82
82,427
427,496
496,1329
1329,1086
1086,1447
1447,700
700,141
141,1258
1258,1891
1891,1608
1608,1961
1961,1622
1622,735
735,148
148,1669
1669,1154
1154,1051
1051,1440
1440,289
289,878
878,1815
1815,364
364,893
893,1818
1818,2003
2003,2040
2040,409
409,902
902,591
591,1348
1348,1909
1909,1202
1202,651
651,1360
1360,273
273,1694
1694,1159
1159,1052
1052,621
621,1354
1354,1091
1091,1448
1448,1929
1929,1206
1206,1471
1471,1524
1524,1125
1125,226
226,1275
1275,256
256,1281
1281,1486
1486,1527
1527,716
716,1373
1373,1914
1914,1203
1203,1880
1880,377
377,486
486,1327
1327,676
676,1365
1365,274
274,875
875,176
176,1265
1265,254
254,871
871,1404
1404,1101
1101,1450
1450,291
291,1288
1288,1897
1897,790
790,159
159,852
852,581
581,1346
1346,1499
1499,1120
1120,225
225,46
46,1239
1239,1068
1068,1853
1853,2010
2010,403
403,1720
1720,345
345,70
70,15
15,4
4,821
821,1394
1394,1099
1099,1040
1040,209
209,862
862,583
583,1756
1756,1581
1581,1546
1546,1539
1539,1128
1128,1865
1865,374
374,895
895,180
180,37
37,418
418,1723
1723,1984
1984,1217
1217,654
654,951
951,1420
1420,285
285,58
58,1651
1651,1560
1560,313
313,1702
1702,751
751,1380
1380,277
277,466
466,1323
1323,1904
1904,1201
1201,1470
1470,295
295,60
60,13
13,1642
1642,739
739,968
968,1833
1833,2006
2006,1631
1631,1556
1556,1541
1541,1538
1538,1947
1947,800
800,161
161,1262
1262,663
663,1772
1772,765
765,154
154,851
851,1400
1400,281
281,1286
1286,1487
1487,708
708,1781
1781,1586
1586,1547
1547,720
720,145
145,30
30,7
7,412
412,493
493,1738
1738,1987
1987,808
808,1801
1801,1590
1590,319
319,884
884,997
997,610
610,123
123,1664
1664,1153
1153,1870
1870,375
375,76
76,1245
1245,250
250,51
51,1240
1240,249
249,870
870,175
175,36
36,1237
1237,658
658,1771
1771,1584
1584,1137
1137,638
638,1767
1767,764
764,973
973,1834
1834,1187
1187,648
648,1769
1769,1174
1174,1055
1055,212
212,453
453,1730
1730,347
347,480
480,97
97,430
430,87
87,428
428,1725
1725,346
346,1299
1299,1080
1080,217
217,454
454,911
911,1412
1412,693
693,1778
1778,1995
1995,400
400,81
81,1246
1246,1479
1479,1116
1116,1453
1453,1930
1930,387
387,488
488,1737
1737,758
758,1791
1791,1588
1588,1957
1957,802
802,571
571,1344
1344,1089
1089,1038
1038,1847
1847,780
780,157
157,442
442,499
499,920
920,185
185,38
38,1647
1647,740
740,149
149,850
850,171
171,1264
1264,1073
1073,1854
1854,1191
1191,1468
1468,1933
1933,2026
2026,1635
1635,328
328,1705
1705,342
342,479
479,916
916,1413
1413,1922
1922,795
795,160
160,33
33,1646
1646,1559
1559,1132
1132,637
637,538
538,1747
1747,760
760,153
153,1670
1670,335
335,68
68,1653
1653,1970
1970,395
395,80
80,17
17,414
414,903
903,1820
1820,365
365,74
74,835
835,168
168,1673
1673,1974
1974,1215
1215,244
244,869
869,994
994,1019
1019,1024
1024,1025
1025,206
206,1271
1271,1484
1484,1117
1117,634
634,947
947,600
600,121
121,1254
1254,1071
1071,1444
1444,1109
1109,1042
1042,619
619,944
944,1009
1009,1022
1022,615
615,124
124,845
845,170
170,35
35,8
8,1641
1641,1558
1558,1951
1951,1620
1620,325
325,66
66,1243
1243,1888
1888,2017
2017,814
814,983
983,1836
1836,1597
1597,730
730,147
147,440
440,89
89,838
838,1807
1807,772
772,565
565,114
114,843
843,1808
1808,2001
2001,1630
1630,327
327,476
476,1325
1325,266
266,1283
1283,1896
1896,1609
1609,1142
1142,639
639,948
948,1829
1829,1186
1186,1467
1467,704
704,961
961,1422
1422,695
695,140
140,29
29,826
826,1395
1395,280
280,57
57,422
422,495
495,100
100,21
21,1234
1234,1067
1067,624
624,945
945,190
190,39
39,828
828,1805
1805,362
362,483
483,1736
1736,1577
1577,726
726,1375
1375,276
276,1285
1285,258
258,1691
1691,1568
1568,1953
1953,2030
2030,407
407,492
492,509
509,922
922,595
595,120
120,25
25,6
6,1231
1231,1476
1476,1525
1525,306
306,1291
1291,1488
1488,1937
1937,798
798,1799
1799,1180
1180,237
237,458
458,1731
1731,1576
1576,1545
1545,310
310,63
63,1652
1652,741
741,1378
1378,1915
1915,384
384,897
897,590
590,119
119,844
844,989
989,1018
1018,1843
1843,2008
2008,2041
2041,1638
1638,1967
1967,804
804,981
981,1426
1426,1515
1515,304
304,881
881,1406
1406,1511
1511,1532
1532,717
717,554
554,931
931,1416
1416,1513
1513,1942
1942,799
799,980
980,197
197,450
450,91
91,1248
1248,1889
1889,1198
1198,1879
1879,1196
1196,1469
1469,1114
1114,1043
1043,1848
1848,2009
2009,1222
1222,655
655,132
132,437
437,498
498,1739
1739,1168
1168,1873
1873,2014
2014,1223
1223,1884
1884,1197
1197,650
650,131
131,1256
1256,1481
1481,1526
1526,1535
1535,308
308,1701
1701,1570
1570,315
315,64
64,833
833,1806
1806,1591
1591,1548
1548,1949
1949,1210
1210,243
243,1688
1688,1977
1977,806
806,1391
1391,1508
1508,1941
1941,1618
1618,1963
1963,2032
2032,817
817,574
574,935
935,188
188,1677
1677,746
746,1379
1379,1096
1096,1449
1449,1110
1110,223
223,1684
1684,1157
1157,642
642,539
539,928
928,1825
1825,366
366,1303
1303,1900
1900,381
381,1306
1306,1491
1491,1528
1528,1945
1945,390
390,79
79,836
836,1397
1397,690
690,139
139,848
848,1809
1809,1182
1182,647
647,540
540,109
109,842
842,579
579,936
936,1417
1417,694
694,959
959,1012
1012,613
613,1762
1762,763
763,1792
1792,769
769,974
974,1015
1015,204
204,861
861,1402
1402,691
691,1368
1368,1913
1913,2022
2022,815
815,164
164,853
853,1810
1810,363
363,1712
1712,753
753,1790
1790,359
359,892
892,589
589,938
938,1827
1827,776
776,1385
1385,278
278,1695
1695,340
340,69
69,834
834,987
987,608
608,1761
1761,1582
1582,727
727,556
556,1341
1341,1498
1498,1939
1939,1208
1208,1881
1881,1606
1606,1551
1551,1540
1540,309
309,882
882,587
587,528
528,1745
1745,350
350,71
71,1244
1244,1069
1069,1034
1034,1027
1027,616
616,1353
1353,1910
1910,383
383,1716
1716,1573
1573,1954
1954,1211
1211,1472
1472,705
705,142
142,439
439,908
908,1821
1821,1594
1594,1139
1139,1048
1048,1849
1849,1190
1190,239
239,868
868,1813
1813,2002
2002,811
811,1392
1392,689
689,958
958,1831
1831,1596
1596,1549
1549,1130
1130,227
227,456
456,1321
1321,1494
1494,1119
1119,1044
1044,1029
1029,1026
1026,1435
1435,288
288,1697
1697,750
750,151
151,1260
1260,253
253,1690
1690,339
339,888
888,1817
1817,774
774,975
975,196
196,1269
1269,1074
1074,1035
1035,208
208,1681
1681,1566
1566,1543
1543,1948
1948,2029
2029,1226
1226,1475
1475,296
296,1289
1289,1078
1078,1855
1855,372
372,485
485,98
98,1659
1659,1152
1152,641
641,1358
1358,1911
1911,1612
1612,733
733,1786
1786,1587
1587,728
728,1785
1785,358
358,1711
1711,1572
1572,725
725,146
146,1259
1259,1072
1072,625
625,126
126,1255
1255,252
252,461
461,1322
1322,675
675,136
136,1257
1257,662
662,543
543,1748
1748,1989
1989,1218
1218,1883
1883,2016
2016,1633
1633,1966
1966,1623
1623,1964
1964,1213
1213,1882
1882,787
787,568
568,1753
1753,1990
1990,399
399,900
900,181
181,1266
1266,1483
1483,1936
1936,1617
1617,734
734,967
967,604
604,941
941,1418
1418,1923
1923,2024
2024,1225
1225,246
246,1279
1279,1076
1076,1445
1445,290
290,59
59,832
832,577
577,526
526,1335
1335,268
268,1693
1693,1978
1978,2035
2035,408
408,1721
1721,1574
1574,1135
1135,228
228,1685
1685,338
338,1707
1707,752
752,561
561,1342
1342,679
679,956
956,1421
1421,1514
1514,1123
1123,1864
1864,1193
1193,1878
1878,2015
2015,404
404,901
901,1410
1410,283
283,1696
1696,1569
1569,1134
1134,1047
1047,620
620,125
125,26
26,1235
1235,248
248,1689
1689,1158
1158,1871
1871,1604
1604,1141
1141,1458
1458,1931
1931,1616
1616,1553
1553,1950
1950,391
391,1308
1308,1901
1901,1610
1610,323
323,1704
1704,1161
1161,1462
1462,703
703,1780
1780,357
357,482
482,507
507,512
512,513
513,1742
1742,759
759,972
972,605
605,122
122,435
435,88
88,1657
1657,742
742,559
559,932
932,597
597,530
530,107
107,432
432,497
497,510
510,103
103,1660
1660,333
333,1706
1706,1571
1571,1544
1544,1129
1129,1046
1046,1439
1439,1108
1108,1861
1861,1602
1602,731
731,1376
1376,1505
1505,302
302,471
471,1324
1324,1085
1085,218
218,1683
1683,1976
1976,1625
1625,326
326,1295
1295,260
260,53
53,1650
1650,331
331,1296
1296,1489
1489,1118
1118,1863
1863,2012
2012,813
813,1802
1802,771
771,1384
1384,1097
1097,630
630,127
127,436
436,1317
1317,674
674,955
955,192
192,449
449,910
910,183
183,1676
1676,1565
1565,314
314,883
883,1816
1816,1593
1593,1958
1958,2031
2031,1636
1636,1557
1557,722
722,555
555,112
112,433
433,1726
1726,1575
1575,316
316,1293
1293,1898
1898,2019
2019,1224
1224,1065
1065,214
214,863
863,1812
1812,773
773,1794
1794,1179
1179,1056
1056,1441
1441,1518
1518,1943
1943,2028
2028,2045
2045,410
410,83
83,1656
1656,1561
1561,1542
1542,719
719,964
964,1013
1013,1842
1842,779
779,976
976,1425
1425,286
286,1287
1287,668
668,1773
1773,1994
1994,1219
1219,1064
1064,1033
1033,1846
1846,1599
1599,1140
1140,229
229,866
866,1403
1403,1920
1920,385
385,78
78,1655
1655,332
332,477
477,506
506,1331
1331,1496
1496,1529
1529,1126
1126,1455
1455,292
292,469
469,914
914,1003
1003,1840
1840,369
369,894
894,999
999,1020
1020,205
205,42
42,419
419,904
904,1001
1001,1430
1430,287
287,468
468,1733
1733,1986
1986,1627
1627,736
736,1377
1377,686
686,1367
1367,684
684,957
957,602
602,531
531,1336
1336,1497
1497,710
710,143
143,1668
1668,1973
1973,2034
2034,1227
1227,656
656,1361
1361,1502
1502,711
711,1372
1372,685
685,138
138,1667
1667,744
744,969
969,1014
1014,1023
1023,1844
1844,1189
1189,1058
1058,1851
1851,1600
1600,321
321,1294
1294,1079
1079,1036
1036,1437
1437,698
698,1779
1779,1176
1176,1465
1465,294
294,879
879,996
996,1429
1429,1106
1106,1451
1451,1520
1520,305
305,62
62,423
423,1724
1724,1165
1165,234
234,867
867,584
584,937
937,598
598,1759
1759,1172
1172,645
645,130
130,27
27,416
416,1313
1313,1902
1902,791
791,1388
1388,1917
1917,794
794,979
979,1016
1016,1433
1433,1926
1926,1615
1615,324
324,885
885,178
178,1675
1675,336
336,1297
1297,670
670,135
135,28
28,1645
1645,330
330,67
67,424
424,905
905,182
182,447
447,500
500,101
101,1250
1250,251
251,1280
1280,257
257,462
462,503
503,1740
1740,349
349,890
890,179
179,856
856,1401
1401,1510
1510,303
303,1700
1700,341
341,1298
1298,1899
1899,1200
1200,241
241,1278
1278,1895
1895,380
380,77
77,426
426,1315
1315,264
264,873
873,1814
1814,1183
1183,1876
1876,1605
1605,322
322,475
475,96
96,1249
1249,1070
1070,215
215,44
44,829
829,986
986,1427
1427,696
696,1369
1369,1094
1094,1039
1039,1028
1028,1845
1845,370
370,75
75,16
16,1233
1233,1886
1886,1607
1607,732
732,557
557,522
522,515
515,104
104,841
841,1398
1398,1919
1919,1204
1204,1061
1061,1442
1442,699
699,960
960,193
193,1678
1678,1975
1975,396
396,1309
1309,1082
1082,627
627,536
536,1337
1337,678
678,1775
1775,356
356,1301
1301,1490
1490,299
299,880
880,177
177,446
446,1319
1319,1084
1084,1037
1037,618
618,1763
1763,1992
1992,809
809,982
982,607
607,532
532,517
517,514
514,923
923,1824
1824,1185
1185,238
238,1687
1687,748
748,1789
1789,1178
1178,1875
1875,376
376,1305
1305,262
262,463
463,1732
1732,757
757,562
562,523
523,1744
1744,1169
1169,1054
1054,1031
1031,1436
1436,1517
1517,714
714,963
963,1832
1832,777
777,566
566,1343
1343,1908
1908,2021
2021,1634
1634,1147
1147,640
640,129
129,846
846,1399
1399,1100
1100,221
221,1274
1274,1075
1075,216
216,1273
1273,1894
1894,1199
1199,1060
1060,213
213,1682
1682,747
747,560
560,113
113,1662
1662,743
743,1788
1788,1997
1997,810
810,163
163,1672
1672,745
745,150
150,31
31,1236
1236,1477
1477,706
706,1371
1371,1504
1504,1121
1121,1454
1454,1111
1111,1452
1452,701
701,1370
1370,275
275,56
56,1241
1241,1478
1478,1935
1935,388
388,1717
1717,754
754,971
971,1424
1424,1105
1105,222
222,455
455,92
92,429
429,906
906,1411
1411,1512
1512,713
713,1782
1782,767
767,564
564,933
933,1826
1826,1595
1595,320
320,65
65,14
14,823
823,1804
1804,1181
1181,1466
1466,1523
1523,1944
1944,1209
1209,1062
1062,623
623,1764
1764,1173
1173,1874
1874,1195
1195,240
240,49
49,830
830,167
167,444
444,909
909,1002
1002,611
611,1352
1352,681
681,1366
1366,1503
1503,1940
1940,389
389,898
898,1819
1819,1184
1184,1057
1057,622
622,535
535,108
108,1661
1661,1562
1562,723
723,1784
1784,1177
1177,646
646,1359
1359,1092
1092,629
629,946
946,1419
1419,1104
1104,1041
1041,1438
1438,1927
1927,796
796,1389
1389,1098
1098,1859
1859,1192
1192,649
649,950
950,191
191,1268
1268,1893
1893,2018
2018,2043
2043,0
0,1
1,1230
1230,247
247,460
460,93
93,1658
1658,1971
1971,1624
1624,1145
1145,230
230,47
47,420
420,85
85,18
18,1643
1643,1968
1968,2033
2033,2046
2046,1639
1639,1148
1148,1869
1869,1194
1194,1059
1059,1032
1032,617
617,534
534,927
927,596
596,1349
1349,1090
1090,219
219,864
864,993
993,1838
1838,2007
2007,812
812,573
573,1754
1754,1171
1171,1464
1464,1113
1113,1862
1862,783
783,1796
1796,1589
1589,1138
1138,1867
1867,784
784,977
977,606
606,1351
1351,1500
1500,301
301,1290
1290,259
259,872
872,585
585,118
118,1663
1663,1972
1972,805
805,162
162,443
443,1728
1728,1985
1985,398
398,1719
1719,1164
1164,1053
1053,1850
1850,371
371,1304
1304,1081
1081,1446
1446,1519
1519,1124
1124,1045
1045,210
210,43
43,1648
1648,1969
1969,1214
1214,1063
1063,1852
1852,781
781,1386
1386,1507
1507,712
712,553
553,1750
1750,351
351,1300
1300,261
261,1282
1282,667
667,544
544,929
929,1006
1006,1431
1431,1516
1516,1533
1533,1946
1946,1619
1619,1144
1144,1049
1049,1030
1030,207
207,452
452,501
501,1330
1330,267
267,464
464,913
913,1822
1822,775
775,156
156,1261
1261,1482
1482,707
707,552
552,521
521,1334
1334,1087
1087,628
628,1765
1765,354
354,891
891,1408
1408,1921
1921,1614
1614,1143
1143,1868
1868,2013
2013,2042
2042,819
819,984
984,1017
1017,614
614,943
943,1828
1828,2005
2005,402
402,491
491,1328
1328,1905
1905,382
382,487
487,508
508,1741
1741,1578
1578,1955
1955,392
392,489
489,918
918,1823
1823,2004
2004,1221
1221,1474
1474,1115
1115,224
224,865
865,174
174,855
855,172
172,445
445,90
90,19
19,824
824,985
985,198
198,1679
1679,1156
1156,1461
1461,1522
1522,715
715,144
144,849
849,990
990,199
199,860
860,173
173,1674
1674,1155
1155,232
232,457
457,502
502,511
511,1332
1332,677
677,546
546,1339
1339,1088
1088,1857
1857,782
782,567
567,524
524,925
925,186
186,1267
1267,664
664,953
953,1830
1830,367
367,484
484,917
917,594
594,939
939,1008
1008,1841
1841,1598
1598,1959
1959,1212
1212,653
653,1770
1770,355
355,72
72,425
425,86
86,1247
1247,660
660,133
133,1666
1666,1563
1563,1952
1952,801
801,1390
1390,279
279,876
876,1405
1405,282
282,467
467,504
504,921
921,1414
1414,1103
1103,1860
1860,373
373,1714
1714,1163
1163,1872
1872,785
785,158
158,1671
1671,1564
1564,1133
1133,1866
1866,1603
1603,1960
1960,393
393,1718
1718,1983
1983,2036
2036,1637
1637,738
738,1787
1787,768
768,1793
1793,1998
1998,2039
2039,1228
1228,1885
1885,378
378,1715
1715,344
344,889
889,998
998,1839
1839,1188
1188,1877
1877,786
786,1387
1387,688
688,1777
1777,766
766,1383
1383,1916
1916,1613
1613,1962
1962,803
803,1800
1800,361
361,1302
1302,671
671,1364
1364,1093
1093,1858
1858,2011
2011,1632
1632,737
737,558
558,1751
1751,1580
1580,317
317,474
474,915
915,184
184,857
857,582
582,527
527,516
516,1333
1333,1906
1906,1611
1611,1552
1552,721
721,1374
1374,1095
1095,220
220,45
45,10
10,3
3,1640
1640,329
329,886
886,1407
1407,692
692,549
549,930
930,187
187,448
448,1729
1729,1166
1166,1463
1463,1932
1932,797
797,570
570,115
115,24
24,825
825,166
166,1263
1263,1892
1892,789
789,978
978,1835
1835,368
368,1713
1713,1982
1982,807
807,572
572,525
525,106
106,1251
1251,1480
1480,297
297,470
470,95
95,20
20,5
5,2
2,411
411,1312
1312,673
673,1774
1774,1175
1175,236
236,1277
1277,666
666,1363
1363,1912
1912,793
793,1798
1798,1999
1999,1220
1220,245
245,50
50,11
11,1232
1232,657
657,542
542,519
519,924
924,1005
1005,202
202,451
451,1320
1320,265
265,54
54,831
831,1396
1396,1509
1509,1122
1122,635
635,128
128,1665
1665,334
334,887
887,588
588,1757
1757,762
762,563
563,1752
1752,761
761,1382
1382,687
687,548
548,1749
1749,1170
1170,235
235,48
48,1649
1649,1150
1150,231
231,1276
1276,1485
1485,298
298,1699
1699,1160
1160,233
233,1686
1686,1567
1567,724
724,965
965,194
194,859
859,992
992,609
609,942
942,599
599,940
940,189
189,858
858,1811
1811,1592
1592,729
729,966
966,1423
1423,1924
1924,1205
1205,242
242,459
459,912
912,593
593,1758
1758,1991
1991,1628
1628,1965
1965,394
394,899
899,1000
1000,201
201,1270
1270,255
255,52
52,421
421,1314
1314,1083
1083,1856
1856,1601
1601,1550
1550,311
311,1292
1292,669
669,954
954,1011
1011,1432
1432,697
697,550
550,111
111,1252
1252,661
661,1362
1362,683
683,1776
1776,1585
1585,318
318,1703
1703,1980
1980,397
397,490
490,99
99,840
840,169
169,854
854,991
991,1428
1428,1925
1925,386
386,1307
1307,672
672,545
545,110
110,23
23,1644
1644,1149
1149,1050
1050,211
211,1272
1272,665
665,134
134,847
847,580
580,117
117,434
434,907
907,592
592,529
529,926
926,1415
1415,284
284,877
877,586
586,1347
1347,680
680,137
137,438
438,1727
1727,756
756,1381
1381,1506
1506,1531
1531,1536
1536,1537
1537,718
718,1783
1783,1996
1996,1629
1629,1146
1146,1459
1459,1112
1112,633
633,1766
1766,1583
1583,1956
1956,1621
1621,1554
1554,1131
1131,1456
1456,1521
1521,1534
1534,1127
1127,636
636,1357
1357,682
682,547
547,520
520,105
105,22
22,415
415,84
84,837
837,578
578,1755
1755,352
352,481
481,1326
1326,1495
1495,300
300,61
61,1242
1242,659
659,952
952,601
601,1350
1350,271
271,1284
1284,1077
1077,626
626,1355
1355,272
272,465
465,94
94,839
839,988
988,1837
1837,778
778,1795
1795,360
360,73
73,1654
1654,1151
1151,1460
1460,293
293,1698
1698,1979
1979,1216
1216,1473
1473,1934
1934,1207
1207,652
652,541
541,1338
1338,1907
1907,792
792,569
569,934
934,1007
1007,612
612,533
533,1746
1746,1579
1579,1136
1136,1457
1457,702
702,551
551,1340
1340,269
269,874
874,995
995,200
200,41
41,1238
1238,1887
1887,788
788,1797
1797,770
770,155
155,32
32,417
417,494
494,919
919,1004
1004,1021
1021,1434
1434,1107
1107,632
632,537
537,518
518,1743
1743,1988
1988,2037
2037,818
818,1803
1803,2000
2000,401
401,1310
1310,263
263,1692
1692,749
749,970
970,195
195,40
40,9
9,822
822,575
575,116
116,1253
1253,1890
1890,379
379,896
896,1409
1409,1102
1102,631
631,1356
1356,1501
1501,1530
1530,307
307,472
472,505
505,102
102,431
431,1316
1316,1493
1493,1938
1938,2027
2027,816
816,1393
1393,1918
1918,2023
2023,2044
2044,1229
1229,1066
1066,1443
1443,1928
1928,2025
2025,406
406,1311
1311,1492
1492,709
709,962
962,603
603,1760
1760,353
353,1710
1710,343
343,1708
1708,1981
1981,1626
1626,1555
1555,312
312,473
473,1734
1734,1167
1167,644
644,949
949,1010
1010,203
203,1680
1680,337
337,478
478,1735
1735,348
348,1709
1709,1162
1162,643
643,1768
1768,1993
1993,2038
2038,2047
2047,820
820,165
165,34
34,827
827,576
576,1345
1345,270
270,55
55,12
12,413
413,1722
1722,755
755,152
152,441
441,1318
1318,1903
1903,2020
2020,405
405,82
82,427
427,496
496,1329
1329,1086
1086,1447
1447,700
700,141
141,1258
1258,1891
1891,1608
1608,1961
1961,1622
1622,735
735,148
148,1669
1669,1154
1154,1051
1051,1440
1440,289
289,878
878,1815
1815,364
364,893
893,1818
1818,2003
2003,2040
2040,409
409,902
902,591
591,1348
1348,1909
1909,1202
1202,651
651,1360
1360,273
273,1694
1694,1159
1159,1052
1052,621
621,1354
1354,1091
1091,1448
1448,1929
1929,1206
1206,1471
1471,1524
1524,1125
1125,226
226,1275
1275,256
256,1281
1281,1486
1486,1527
1527,716
716,1373
1373,1914
1914,1203
1203,1880
1880,377
377,486
486,1327
1327,676
676,1365
1365,274
274,875
875,176
176,1265
1265,254
254,871
871,1404
1404,1101
1101,1450
1450,291
291,1288
1288,1897
1897,790
790,159
159,852
852,581
581,1346
1346,1499
1499,1120
1120,225
225,46
46,1239
1239,1068
1068,1853
1853,2010
2010,403
403,1720
1720,345
345,70
70,15
15,4
4,821
821,1394
1394,1099
1099,1040
1040,209
209,862
862,583
583,1756
1756,1581
1581,1546
1546,1539
1539,1128
1128,1865
1865,374
374,895
895,180
180,37
37,418
418,1723
1723,1984
1984,1217
1217,654
654,951
951,1420
1420,285
285,58
58,1651
1651,1560
1560,313
313,1702
1702,751
751,1380
1380,277
277,466
466,1323
1323,1904
1904,1201
1201,1470
1470,295
295,60
60,13
13,1642
1642,739
739,968
968,1833
1833,2006
2006,1631
1631,1556
1556,1541
1541,1538
1538,1947
1947,800
800,161
161,1262
1262,663
663,1772
1772,765
765,154
154,851
851,1400
1400,281
281,1286
1286,1487
1487,708
708,1781
1781,1586
1586,1547
1547,720
720,145
145,30
30,7
7,412
412,493
493,1738
1738,1987
1987,808
808,1801
1801,1590
1590,319
319,884
884,997
997,610
610,123
123,1664
1664,1153
1153,1870
1870,375
375,76
76,1245
1245,250
250,51
51,1240
1240,249
249,870
870,175
175,36
36,1237
1237,658
658,1771
1771,1584
1584,1137
1137,638
638,1767
1767,764
764,973
973,1834
1834,1187
1187,648
648,1769
1769,1174
1174,1055
1055,212
212,453
453,1730
1730,347
347,480
480,97
97,430
430,87
87,428
428,1725
1725,346
346,1299
1299,1080
1080,217
217,454
454,911
911,1412
1412,693
693,1778
1778,1995
1995,400
400,81
81,1246
1246,1479
1479,1116
1116,1453
1453,1930
1930,387
387,488
488,1737
1737,758
758,1791
1791,1588
1588,1957
1957,802
802,571
571,1344
1344,1089
1089,1038
1038,1847
1847,780
780,157
157,442
442,499
499,920
920,185
185,38
38,1647
1647,740
740,149
149,850
850,171
171,1264
1264,1073
1073,1854
1854,1191
1191,1468
1468,1933
1933,2026
2026,1635
1635,328
328,1705
1705,342
342,479
479,916
916,1413
1413,1922
1922,795
795,160
160,33
33,1646
1646,1559
1559,1132
1132,637
637,538
538,1747
1747,760
760,153
153,1670
1670,335
335,68
68,1653
1653,1970
1970,395
395,80
80,17
17,414
414,903
903,1820
1820,365
365,74
74,835
835,168
168,1673
1673,1974
1974,1215
1215,244
244,869
869,994
994,1019
1019,1024
1024,1025
1025,206
206,1271
1271,1484
1484,1117
1117,634
634,947
947,600
600,121
121,1254
1254,1071
1071,1444
1444,1109
1109,1042
1042,619
619,944
944,1009
1009,1022
1022,615
615,124
124,845
845,170
